ID,G,sigma2,num_samples,mean_naive_loss,median_naive_loss,std_naive_loss,mean_oracle_loss,median_oracle_loss,std_oracle_loss,median_cv_loss,mean_cv_loss,std_cv_loss,median_cv_excess_loss,mean_cv_excess_loss,std_cv_excess_loss,median_cv_displacement,mean_cv_displacement,std_cv_displacement,cv_Ms_star,cv_rhos_star
1774870186.5090587,uniform,0.005,100,0.0049960679193121,0.0049882581685825,5.495258318361149e-05,0.0050044652508256,0.0049968531842712,5.473357348304159e-05,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.005,266,0.0049960679193121,0.0049882581685825,5.495258318361149e-05,0.0050044652508256,0.0049968531842712,5.473357348304159e-05,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.005,707,0.0049960679193121,0.0049882581685825,5.495258318361149e-05,0.0050044652508256,0.0049968531842712,5.473357348304159e-05,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.005,1880,0.0049960679193121,0.0049882581685825,5.495258318361149e-05,0.0050044652508256,0.0049968531842712,5.473357348304159e-05,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.005,5000,0.0049960679193121,0.0049882581685825,5.495258318361149e-05,0.0050044652508256,0.0049968531842712,5.473357348304159e-05,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.054,100,0.0539971392768001,0.0540170049064686,0.0005166008491059,0.0540351584070697,0.0540392784060511,0.0005191258007359,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.054,266,0.0539971392768001,0.0540170049064686,0.0005166008491059,0.0540351584070697,0.0540392784060511,0.0005191258007359,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.054,707,0.0539971392768001,0.0540170049064686,0.0005166008491059,0.0540351584070697,0.0540392784060511,0.0005191258007359,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.054,1880,0.0539971392768001,0.0540170049064686,0.0005166008491059,0.0540351584070697,0.0540392784060511,0.0005191258007359,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.054,5000,0.0539971392768001,0.0540170049064686,0.0005166008491059,0.0540351584070697,0.0540392784060511,0.0005191258007359,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.103,100,0.1028130392849407,0.102842636532022,0.0009437006482628,0.1028536646120713,0.102899104261833,0.0009458749566835,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.103,266,0.1028130392849407,0.102842636532022,0.0009437006482628,0.1028536646120713,0.102899104261833,0.0009458749566835,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.103,707,0.1028130392849407,0.102842636532022,0.0009437006482628,0.1028536646120713,0.102899104261833,0.0009458749566835,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.103,1880,0.1028130392849407,0.102842636532022,0.0009437006482628,0.1028536646120713,0.102899104261833,0.0009458749566835,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.103,5000,0.1028130392849407,0.102842636532022,0.0009437006482628,0.1028536646120713,0.102899104261833,0.0009458749566835,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.152,100,0.1521190460228535,0.1522146641785942,0.0016270542753493,0.1521531288177712,0.1522431606109719,0.0016279081647953,0.1556071086405567,0.1633876919387344,0.0166973674112489,0.003022475712232,0.0112345631209632,0.0166878809379425,0.003211981440413,0.0113706220383332,0.0169307661610949,"[2. 2. 5. 2. 2. 2. 2. 2. 2. 2. 2. 2. 5. 2. 2. 2. 3. 3. 2. 2. 2. 3. 5. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 4. 4. 2. 2. 2. 2. 2. 5. 3. 2. 2. 3. 5. 2.
 2. 5. 5. 2. 2. 2. 2. 2. 2. 3. 4. 2. 2. 2. 5. 2. 2. 4. 2. 5. 2. 5. 5. 3.
 3. 2. 2. 2. 3. 2. 5. 2. 2. 2. 2. 2. 2. 2. 2. 2. 3. 2. 2. 2. 3. 2. 2. 2.
 2. 2. 2. 2.]","[0.10906892 0.12078386 0.10422326 0.13802636 0.13033376 0.09427761
 0.14360152 0.13422676 0.11680361 0.13336232 0.13793223 0.10965131
 0.09229945 0.11138638 0.1127244  0.13880231 0.09759846 0.11274689
 0.12179026 0.11057272 0.13266844 0.11375995 0.11472006 0.12051538
 0.10919258 0.12376348 0.12839685 0.14073863 0.10506082 0.12258966
 0.11262481 0.09310796 0.12143407 0.1214356  0.11897027 0.0878509
 0.11673789 0.12239612 0.1284704  0.14052189 0.09813345 0.09822619
 0.10126604 0.12351841 0.11844981 0.11185789 0.10140835 0.11794677
 0.111136   0.10258193 0.05544658 0.12451072 0.11450475 0.11516556
 0.11984315 0.1115736  0.11290444 0.10922053 0.10909459 0.12548506
 0.12519846 0.09128677 0.10783291 0.13236942 0.12118842 0.09629845
 0.14307477 0.12177897 0.08459803 0.10952423 0.09774091 0.09009936
 0.10844608 0.14660544 0.11947061 0.12291571 0.12576559 0.10112754
 0.1236875  0.12776102 0.13874219 0.12457175 0.10791179 0.1219171
 0.12584896 0.117357   0.15334302 0.10329863 0.11930507 0.12212874
 0.12376896 0.12599913 0.1043347  0.10028322 0.13079973 0.11351694
 0.13093066 0.11336168 0.1143603  0.10824144]"
1774870186.5090587,uniform,0.152,266,0.1521190460228535,0.1522146641785942,0.0016270542753493,0.1521531288177712,0.1522431606109719,0.0016279081647953,0.154556219799536,0.1601655710816076,0.0122044228699484,0.0012080401886463,0.0080124422638364,0.0120115930738404,0.001288126991534,0.0081792964556026,0.012068997901015,"[6. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 5. 2. 2. 6. 6. 3. 2. 5. 3. 2. 5. 6. 3. 2. 6. 4. 6. 5. 4. 5. 6.
 3. 5. 4. 2. 2. 2. 6. 2. 4. 2. 3. 2. 2. 2. 2. 2. 6. 5. 3. 2. 2. 4. 2. 2.
 3. 4. 2. 3. 2. 5. 5. 2. 2. 4. 2. 4. 6. 2. 2. 3. 3. 6. 5. 2. 3. 2. 2. 2.
 5. 2. 2. 2.]","[0.1070554  0.13972041 0.14430001 0.135303   0.12949637 0.14459094
 0.12573965 0.14976932 0.11693009 0.14343192 0.13700915 0.14256929
 0.13701023 0.12809861 0.13899849 0.14321579 0.13276664 0.14575703
 0.13766653 0.13343206 0.13737927 0.13229778 0.13257981 0.12475895
 0.1465182  0.1320969  0.13818651 0.12943766 0.12476773 0.14379548
 0.12120453 0.12423754 0.11134419 0.13509787 0.11687566 0.11560066
 0.14696812 0.11529928 0.11672619 0.12950025 0.1448198  0.12505795
 0.12044995 0.11699638 0.12424488 0.14245353 0.11662241 0.11542205
 0.12633814 0.12382521 0.11940736 0.1315774  0.14100219 0.14540414
 0.12640803 0.12279615 0.11630319 0.11932126 0.13033833 0.13653375
 0.14087075 0.14321638 0.15060234 0.13131098 0.11854193 0.13516643
 0.11501676 0.14496362 0.12877328 0.12679349 0.13425553 0.14587053
 0.12974265 0.11686863 0.12796924 0.125966   0.130283   0.12383922
 0.12479818 0.14725725 0.12953534 0.11035989 0.13427344 0.12892159
 0.11949931 0.15021969 0.14199096 0.12580535 0.11364835 0.10041569
 0.1154762  0.13343506 0.13166857 0.12582575 0.12301067 0.13467105
 0.12742804 0.12743445 0.13293553 0.14170574]"
1774870186.5090587,uniform,0.152,707,0.1521190460228535,0.1522146641785942,0.0016270542753493,0.1521531288177712,0.1522431606109719,0.0016279081647953,0.1531276078237344,0.1578055171812565,0.011027411916315,0.0005806691334678,0.0056523883634852,0.0106155735015909,0.0005938242178142,0.0057385777144694,0.0107463349403246,"[2. 2. 2. 2. 8. 4. 7. 4. 2. 3. 2. 2. 2. 2. 3. 2. 2. 2. 9. 2. 6. 2. 6. 2.
 2. 2. 5. 2. 9. 3. 2. 2. 7. 7. 6. 3. 3. 9. 2. 2. 2. 2. 3. 2. 2. 2. 2. 2.
 6. 2. 2. 2. 2. 2. 2. 5. 2. 2. 2. 2. 7. 2. 4. 3. 2. 2. 2. 9. 4. 2. 2. 3.
 2. 7. 4. 2. 2. 2. 2. 2. 2. 6. 2. 8. 2. 2. 7. 2. 2. 3. 9. 2. 4. 2. 8. 7.
 2. 3. 4. 3.]","[0.14283763 0.14043481 0.1368842  0.14099694 0.12245729 0.12968533
 0.12297997 0.12825259 0.14971368 0.13130626 0.14620493 0.14787439
 0.12970684 0.14636038 0.13348299 0.1489053  0.14427855 0.14775202
 0.12266527 0.13895044 0.12379449 0.14400935 0.1342259  0.14734716
 0.15251526 0.14122388 0.12797594 0.1504629  0.12663739 0.13611496
 0.14066945 0.14619843 0.12764032 0.13507205 0.1332535  0.13621395
 0.13089727 0.11802934 0.14791975 0.13884935 0.15390515 0.14440101
 0.13968414 0.14011228 0.14705728 0.13590689 0.15367285 0.13419082
 0.13134243 0.13866708 0.13952462 0.14858942 0.14556229 0.15503381
 0.14435169 0.13709132 0.14718007 0.15164592 0.14590297 0.14307199
 0.12791879 0.13695023 0.13023783 0.13311239 0.14515601 0.14839793
 0.1514899  0.12053204 0.13107986 0.14006914 0.13967591 0.13162802
 0.13546423 0.12755046 0.13312785 0.13887415 0.1376357  0.13596189
 0.12979593 0.14849357 0.14216865 0.12886123 0.13580019 0.12132339
 0.14027588 0.1424454  0.12844154 0.15387587 0.15192509 0.13631442
 0.12739398 0.14682317 0.13238563 0.14834127 0.13196547 0.13037289
 0.14368115 0.13720273 0.13376682 0.1267456 ]"
1774870186.5090587,uniform,0.152,1880,0.1521190460228535,0.1522146641785942,0.0016270542753493,0.1521531288177712,0.1522431606109719,0.0016279081647953,0.1528238205224383,0.1544480411650767,0.0045783369288505,0.000166299427087,0.0022949123473054,0.0041795655311767,0.0002052086295388,0.0024160586152928,0.0043369477589103,"[2. 4. 2. 2. 2. 2. 2. 2. 2. 2. 8. 2. 4. 2. 2. 5. 3. 2. 2. 7. 7. 2. 8. 3.
 5. 2. 2. 2. 4. 2. 2. 8. 2. 2. 2. 7. 6. 2. 9. 9. 2. 9. 3. 6. 2. 7. 2. 2.
 2. 2. 2. 3. 4. 2. 2. 2. 2. 2. 9. 5. 2. 2. 3. 2. 8. 2. 2. 2. 2. 2. 2. 2.
 8. 2. 2. 3. 2. 3. 6. 6. 2. 5. 4. 2. 7. 4. 2. 2. 2. 9. 2. 2. 2. 2. 3. 8.
 2. 2. 2. 8.]","[0.15605798 0.139307   0.15047937 0.14593027 0.15045488 0.15017324
 0.15134837 0.14806111 0.15533449 0.15181566 0.13494329 0.15447526
 0.14505852 0.15293417 0.15266047 0.14036084 0.14034369 0.15441075
 0.15629977 0.13858127 0.14189443 0.14879412 0.14292564 0.13678466
 0.14661984 0.15258117 0.15316982 0.14585832 0.14137093 0.14872971
 0.15191148 0.13996764 0.1447766  0.1476316  0.15332996 0.1398482
 0.13702212 0.15151806 0.13530493 0.13697028 0.14947785 0.13688299
 0.1404605  0.13494405 0.14757508 0.13810458 0.1505027  0.15362251
 0.14343901 0.14409298 0.14898175 0.14582551 0.14366448 0.14950437
 0.1516155  0.15109699 0.1444688  0.141801   0.13712422 0.1423169
 0.1506726  0.15189677 0.14543019 0.15371627 0.14289375 0.14934701
 0.14226456 0.14748974 0.14648946 0.1458683  0.14921586 0.15335589
 0.14027626 0.14705993 0.15098546 0.14099676 0.14806716 0.14073994
 0.1416265  0.13857914 0.15145151 0.13787454 0.14482394 0.15206358
 0.13894128 0.13761913 0.15061833 0.14685204 0.15341675 0.13187514
 0.15281266 0.15577103 0.13825946 0.14790835 0.14370477 0.13320534
 0.15017999 0.15061531 0.15002128 0.13424483]"
1774870186.5090587,uniform,0.152,5000,0.1521190460228535,0.1522146641785942,0.0016270542753493,0.1521531288177712,0.1522431606109719,0.0016279081647953,0.152661856841836,0.1528625019705892,0.0022361226661555,4.150180574130635e-05,0.0007093731528179,0.0015717175802233,0.0001014220735855,0.0007789261664193,0.0015344463960107,"[9. 5. 9. 2. 2. 3. 2. 2. 2. 2. 5. 6. 2. 2. 2. 2. 2. 7. 2. 2. 2. 2. 2. 5.
 2. 2. 2. 5. 2. 2. 2. 2. 7. 4. 2. 2. 2. 2. 3. 2. 2. 2. 9. 3. 2. 2. 2. 2.
 2. 2. 3. 2. 2. 3. 2. 2. 2. 2. 4. 3. 2. 2. 9. 6. 2. 3. 2. 2. 9. 6. 2. 2.
 2. 4. 3. 2. 2. 4. 3. 2. 2. 2. 2. 2. 5. 2. 2. 2. 2. 9. 7. 3. 2. 8. 7. 7.
 6. 2. 2. 2.]","[0.14520816 0.14847642 0.14656397 0.15177424 0.15498768 0.14593262
 0.15236409 0.15608084 0.15245701 0.14519459 0.1473269  0.14701998
 0.15664075 0.15356368 0.15470821 0.15470239 0.15336149 0.14417381
 0.15400993 0.1561562  0.15479094 0.1506365  0.14928834 0.14482415
 0.15710103 0.15380199 0.14941999 0.14445412 0.15523269 0.15564429
 0.15014737 0.15066319 0.14299419 0.14836316 0.14688052 0.14923342
 0.15114225 0.15709949 0.14544188 0.15353741 0.15491235 0.15605984
 0.14256138 0.14360002 0.14888995 0.15161994 0.15079442 0.15389353
 0.15589315 0.15086006 0.15130973 0.15650922 0.15595444 0.14818099
 0.15543207 0.15120444 0.15326504 0.15189322 0.1482429  0.15068309
 0.15527611 0.15258466 0.14616554 0.1452346  0.15329898 0.1469404
 0.15351231 0.15377022 0.14300632 0.14821287 0.15368735 0.15733602
 0.15689995 0.14900684 0.14902615 0.15434329 0.15195715 0.14534954
 0.15175252 0.15370172 0.14687562 0.15145888 0.1530216  0.15214203
 0.1496411  0.15199601 0.15356532 0.15183291 0.15251408 0.14136772
 0.14774923 0.14872352 0.15255661 0.14446582 0.14553397 0.14603568
 0.14878187 0.15290578 0.1536306  0.14949078]"
1774870186.5090587,uniform,0.201,100,0.2014217554319383,0.201391419129793,0.0018228663793083,0.201444792083557,0.2014239113707536,0.0018218238042357,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.201,266,0.2014217554319383,0.201391419129793,0.0018228663793083,0.201444792083557,0.2014239113707536,0.0018218238042357,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.201,707,0.2014217554319383,0.201391419129793,0.0018228663793083,0.201444792083557,0.2014239113707536,0.0018218238042357,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.201,1880,0.2014217554319383,0.201391419129793,0.0018228663793083,0.201444792083557,0.2014239113707536,0.0018218238042357,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.201,5000,0.2014217554319383,0.201391419129793,0.0018228663793083,0.201444792083557,0.2014239113707536,0.0018218238042357,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.25,100,0.250253164978204,0.2499162163001047,0.0025275691334401,0.2502728546020489,0.2499566908714364,0.0025330913661514,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.25,266,0.250253164978204,0.2499162163001047,0.0025275691334401,0.2502728546020489,0.2499566908714364,0.0025330913661514,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.25,707,0.250253164978204,0.2499162163001047,0.0025275691334401,0.2502728546020489,0.2499566908714364,0.0025330913661514,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.25,1880,0.250253164978204,0.2499162163001047,0.0025275691334401,0.2502728546020489,0.2499566908714364,0.0025330913661514,,,,,,,,,,[],[]
1774870186.5090587,uniform,0.25,5000,0.250253164978204,0.2499162163001047,0.0025275691334401,0.2502728546020489,0.2499566908714364,0.0025330913661514,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.005,100,0.0049975470075283,0.0049965543928107,4.629748768575838e-05,0.0047688428753475,0.004767018457038,4.506465256769263e-05,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.005,266,0.0049975470075283,0.0049965543928107,4.629748768575838e-05,0.0047688428753475,0.004767018457038,4.506465256769263e-05,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.005,707,0.0049975470075283,0.0049965543928107,4.629748768575838e-05,0.0047688428753475,0.004767018457038,4.506465256769263e-05,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.005,1880,0.0049975470075283,0.0049965543928107,4.629748768575838e-05,0.0047688428753475,0.004767018457038,4.506465256769263e-05,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.005,5000,0.0049975470075283,0.0049965543928107,4.629748768575838e-05,0.0047688428753475,0.004767018457038,4.506465256769263e-05,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.054,100,0.0540317037834384,0.0539839389559982,0.0005887761775049,0.0353186818072628,0.0353186037289705,0.0003747527103202,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.054,266,0.0540317037834384,0.0539839389559982,0.0005887761775049,0.0353186818072628,0.0353186037289705,0.0003747527103202,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.054,707,0.0540317037834384,0.0539839389559982,0.0005887761775049,0.0353186818072628,0.0353186037289705,0.0003747527103202,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.054,1880,0.0540317037834384,0.0539839389559982,0.0005887761775049,0.0353186818072628,0.0353186037289705,0.0003747527103202,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.054,5000,0.0540317037834384,0.0539839389559982,0.0005887761775049,0.0353186818072628,0.0353186037289705,0.0003747527103202,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.103,100,0.1029543677182106,0.1029414466185944,0.0010397547252007,0.0528889236048043,0.0528750984965895,0.0005720302402528,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.103,266,0.1029543677182106,0.1029414466185944,0.0010397547252007,0.0528889236048043,0.0528750984965895,0.0005720302402528,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.103,707,0.1029543677182106,0.1029414466185944,0.0010397547252007,0.0528889236048043,0.0528750984965895,0.0005720302402528,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.103,1880,0.1029543677182106,0.1029414466185944,0.0010397547252007,0.0528889236048043,0.0528750984965895,0.0005720302402528,,,,,,,,,,[],[]
1774870186.5090587,2-modal,0.103,5000,0.1029543677182106,0.1029414466185944,0.0010397547252007,0.0528889236048043,0.0528750984965895,0.0005720302402528,,,,,,,,,,[],[]
